home_loc,dest_loc,HomeTAZfactor,superD_dest,n,dest_lat,dest_lon,HomeTAZ,home_lat,home_lon,opt_time,pes_time,transit_time
37.3042017676768+-121.87770640404,37.5524569479901+-121.993311722545,563,16.0,52,37.55245694799005,-121.99331172254455,563,37.304201767676766,-121.87770640404041,2011.0,3792.0,6073.0
37.3042559565217+-122.009847086957,37.2504822831612+-121.839468711676,481,13.0,40,37.25048228316124,-121.83946871167593,481,37.30425595652174,-122.00984708695651,1259.0,2359.0,4991.0
37.3042559565217+-122.009847086957,37.3861960858995+-121.866317929335,481,12.0,55,37.38619608589951,-121.8663179293355,481,37.30425595652174,-122.00984708695651,1488.0,2977.0,5810.0
37.3042559565217+-122.009847086957,37.4088246971407+-122.110194527652,481,8.0,137,37.40882469714071,-122.11019452765237,481,37.30425595652174,-122.00984708695651,1172.0,2077.0,4502.0
37.3042559565217+-122.009847086957,37.4721443506494+-122.218101215133,481,7.0,42,37.47214435064935,-122.21810121513269,481,37.30425595652174,-122.00984708695651,1839.0,2346.0,6025.0
37.3044203973941+-121.922486136808,37.2504822831612+-121.839468711676,532,13.0,128,37.25048228316124,-121.83946871167593,532,37.30442039739414,-121.92248613680782,767.0,2168.0,2824.0
37.3044203973941+-121.922486136808,37.4088246971407+-122.110194527652,532,8.0,104,37.40882469714071,-122.11019452765237,532,37.30442039739414,-121.92248613680782,1249.0,2312.0,3473.0
37.3044203973941+-121.922486136808,37.4721443506494+-122.218101215133,532,7.0,36,37.47214435064935,-122.21810121513269,532,37.30442039739414,-121.92248613680782,1920.0,2456.0,5327.0
37.30477265625+-122.048188015625,37.2504822831612+-121.839468711676,489,13.0,58,37.25048228316124,-121.83946871167593,489,37.30477265625,-122.048188015625,1211.0,2729.0,7354.0
37.30477265625+-122.048188015625,37.3861960858995+-121.866317929335,489,12.0,78,37.38619608589951,-121.8663179293355,489,37.30477265625,-122.048188015625,1812.0,3677.0,8487.0
37.30477265625+-122.048188015625,37.4721443506494+-122.218101215133,489,7.0,94,37.47214435064935,-122.21810121513269,489,37.30477265625,-122.048188015625,1558.0,2437.0,6835.0
37.30477265625+-122.048188015625,37.5488000637396+-122.303057092897,489,6.0,35,37.54880006373962,-122.3030570928971,489,37.30477265625,-122.048188015625,2433.0,2731.0,6993.0
37.30477265625+-122.048188015625,37.5524569479901+-121.993311722545,489,16.0,50,37.55245694799005,-121.99331172254455,489,37.30477265625,-122.048188015625,2698.0,5034.0,9350.0
37.3052639268293+-121.889753219512,37.2504822831612+-121.839468711676,527,13.0,190,37.25048228316124,-121.83946871167593,527,37.30526392682927,-121.88975321951219,582.0,1133.0,2314.0
37.3052639268293+-121.889753219512,37.4088246971407+-122.110194527652,527,8.0,97,37.40882469714071,-122.11019452765237,527,37.30526392682927,-121.88975321951219,1244.0,2176.0,4620.0
37.3052639268293+-121.889753219512,37.4721443506494+-122.218101215133,527,7.0,51,37.47214435064935,-122.21810121513269,527,37.30526392682927,-121.88975321951219,1967.0,2685.0,5206.0
37.3052639268293+-121.889753219512,37.5524569479901+-121.993311722545,527,16.0,59,37.55245694799005,-121.99331172254455,527,37.30526392682927,-121.88975321951219,1792.0,3698.0,6056.0
37.3059394615385+-121.846371461538,37.4088246971407+-122.110194527652,567,8.0,65,37.40882469714071,-122.11019452765237,567,37.30593946153847,-121.84637146153845,1447.0,2395.0,4764.0
37.3059394615385+-121.846371461538,37.5524569479901+-121.993311722545,567,16.0,38,37.55245694799005,-121.99331172254455,567,37.30593946153847,-121.84637146153845,1792.0,3259.0,6060.0
37.3060058367347+-121.971839571429,37.2504822831612+-121.839468711676,473,13.0,99,37.25048228316124,-121.83946871167593,473,37.30600583673469,-121.97183957142857,1085.0,2486.0,4465.0
37.3060058367347+-121.971839571429,37.3861960858995+-121.866317929335,473,12.0,137,37.38619608589951,-121.8663179293355,473,37.30600583673469,-121.97183957142857,1240.0,3012.0,5819.0
37.3060058367347+-121.971839571429,37.4088246971407+-122.110194527652,473,8.0,127,37.40882469714071,-122.11019452765237,473,37.30600583673469,-121.97183957142857,1218.0,2221.0,5386.0
37.3060058367347+-121.971839571429,37.4721443506494+-122.218101215133,473,7.0,37,37.47214435064935,-122.21810121513269,473,37.30600583673469,-121.97183957142857,1859.0,2369.0,8289.0
37.3060058367347+-121.971839571429,37.5524569479901+-121.993311722545,473,16.0,49,37.55245694799005,-121.99331172254455,473,37.30600583673469,-121.97183957142857,2058.0,4190.0,7001.0
37.3060301863636+-122.000443018182,37.2504822831612+-121.839468711676,480,13.0,37,37.25048228316124,-121.83946871167593,480,37.30603018636364,-122.00044301818183,1398.0,2322.0,4920.0
37.3060301863636+-122.000443018182,37.3207019697235+-121.904550622856,480,11.0,144,37.32070196972349,-121.90455062285614,480,37.30603018636364,-122.00044301818183,918.0,2391.0,3886.0
37.3060301863636+-122.000443018182,37.3861960858995+-121.866317929335,480,12.0,59,37.38619608589951,-121.8663179293355,480,37.30603018636364,-122.00044301818183,1442.0,2984.0,6713.0
37.3060301863636+-122.000443018182,37.4088246971407+-122.110194527652,480,8.0,86,37.40882469714071,-122.11019452765237,480,37.30603018636364,-122.00044301818183,1158.0,2277.0,5162.0
37.3060946+-121.8322122,37.0576792159091+-121.60403909517,575,14.0,40,37.05767921590909,-121.60403909517045,575,37.3060946,-121.8322122,1893.0,1883.0,6413.0
37.3060946+-121.8322122,37.2504822831612+-121.839468711676,575,13.0,118,37.25048228316124,-121.83946871167593,575,37.3060946,-121.8322122,725.0,1528.0,3462.0
37.3060946+-121.8322122,37.3010931597673+-121.989369051801,575,10.0,128,37.301093159767284,-121.98936905180129,575,37.3060946,-121.8322122,985.0,1905.0,4839.0
37.3060946+-121.8322122,37.4088246971407+-122.110194527652,575,8.0,60,37.40882469714071,-122.11019452765237,575,37.3060946,-121.8322122,1371.0,2190.0,6525.0
37.3060946+-121.8322122,37.5524569479901+-121.993311722545,575,16.0,53,37.55245694799005,-121.99331172254455,575,37.3060946,-121.8322122,1647.0,3250.0,6185.0
37.308697+-121.819219555556,37.0576792159091+-121.60403909517,582,14.0,51,37.05767921590909,-121.60403909517045,582,37.308697,-121.81921955555556,1898.0,1905.0,7447.0
37.308697+-121.819219555556,37.3010931597673+-121.989369051801,582,10.0,177,37.301093159767284,-121.98936905180129,582,37.308697,-121.81921955555556,1016.0,1855.0,5851.0
37.308697+-121.819219555556,37.4088246971407+-122.110194527652,582,8.0,61,37.40882469714071,-122.11019452765237,582,37.308697,-121.81921955555556,1394.0,2141.0,6184.0
37.308697+-121.819219555556,37.5524569479901+-121.993311722545,582,16.0,75,37.55245694799005,-121.99331172254455,582,37.308697,-121.81921955555556,1665.0,3164.0,7452.0
37.308775+-121.7871595,37.0576792159091+-121.60403909517,652,14.0,49,37.05767921590909,-121.60403909517045,652,37.308775,-121.7871595,2091.0,2245.0,8734.0
37.308775+-121.7871595,37.2504822831612+-121.839468711676,652,13.0,152,37.25048228316124,-121.83946871167593,652,37.308775,-121.7871595,901.0,1613.0,4223.0
37.308775+-121.7871595,37.3010931597673+-121.989369051801,652,10.0,138,37.301093159767284,-121.98936905180129,652,37.308775,-121.7871595,1275.0,2300.0,6841.0
37.308775+-121.7871595,37.4088246971407+-122.110194527652,652,8.0,66,37.40882469714071,-122.11019452765237,652,37.308775,-121.7871595,1597.0,2609.0,7491.0
37.308775+-121.7871595,37.5524569479901+-121.993311722545,652,16.0,79,37.55245694799005,-121.99331172254455,652,37.308775,-121.7871595,1878.0,3814.0,8446.0
37.3096719333333+-121.952809696667,37.2504822831612+-121.839468711676,470,13.0,82,37.25048228316124,-121.83946871167593,470,37.309671933333334,-121.95280969666666,1114.0,2329.0,4322.0
37.3096719333333+-121.952809696667,37.3861960858995+-121.866317929335,470,12.0,172,37.38619608589951,-121.8663179293355,470,37.309671933333334,-121.95280969666666,1075.0,2537.0,4776.0
37.3096719333333+-121.952809696667,37.4088246971407+-122.110194527652,470,8.0,122,37.40882469714071,-122.11019452765237,470,37.309671933333334,-121.95280969666666,1146.0,2092.0,4653.0
37.3096719333333+-121.952809696667,37.4721443506494+-122.218101215133,470,7.0,48,37.47214435064935,-122.21810121513269,470,37.309671933333334,-121.95280969666666,1698.0,2401.0,6446.0
37.3096719333333+-121.952809696667,37.5524569479901+-121.993311722545,470,16.0,53,37.55245694799005,-121.99331172254455,470,37.309671933333334,-121.95280969666666,1936.0,4198.0,7098.0
37.309867382199+-121.923786104712,37.2504822831612+-121.839468711676,533,13.0,121,37.25048228316124,-121.83946871167593,533,37.30986738219895,-121.92378610471204,962.0,1944.0,2998.0
37.309867382199+-121.923786104712,37.4088246971407+-122.110194527652,533,8.0,133,37.40882469714071,-122.11019452765237,533,37.30986738219895,-121.92378610471204,1305.0,2221.0,3451.0
37.309867382199+-121.923786104712,37.4721443506494+-122.218101215133,533,7.0,66,37.47214435064935,-122.21810121513269,533,37.30986738219895,-121.92378610471204,1788.0,2578.0,5305.0
37.309867382199+-121.923786104712,37.5524569479901+-121.993311722545,533,16.0,57,37.55245694799005,-121.99331172254455,533,37.30986738219895,-121.92378610471204,1910.0,4047.0,4886.0
37.3103195697674+-121.805555453488,37.0576792159091+-121.60403909517,651,14.0,65,37.05767921590909,-121.60403909517045,651,37.31031956976744,-121.80555545348837,1831.0,2052.0,7270.0
37.3103195697674+-121.805555453488,37.3010931597673+-121.989369051801,651,10.0,172,37.301093159767284,-121.98936905180129,651,37.31031956976744,-121.80555545348837,1078.0,1947.0,6414.0
37.3103195697674+-121.805555453488,37.4088246971407+-122.110194527652,651,8.0,84,37.40882469714071,-122.11019452765237,651,37.31031956976744,-121.80555545348837,1456.0,2253.0,7890.0
37.3103195697674+-121.805555453488,37.4721443506494+-122.218101215133,651,7.0,46,37.47214435064935,-122.21810121513269,651,37.31031956976744,-121.80555545348837,2365.0,2899.0,8688.0
37.3103195697674+-121.805555453488,37.5524569479901+-121.993311722545,651,16.0,79,37.55245694799005,-121.99331172254455,651,37.31031956976744,-121.80555545348837,1721.0,3626.0,7850.0
37.3103195697674+-121.805555453488,37.6808726288574+-122.101148642758,651,17.0,42,37.68087262885738,-122.10114864275785,651,37.31031956976744,-121.80555545348837,3248.0,4759.0,8313.0
37.3108873076923+-121.76765925641,37.0576792159091+-121.60403909517,653,14.0,86,37.05767921590909,-121.60403909517045,653,37.31088730769231,-121.76765925641025,2064.0,2511.0,9847.0
37.3108873076923+-121.76765925641,37.4088246971407+-122.110194527652,653,8.0,102,37.40882469714071,-122.11019452765237,653,37.31088730769231,-121.76765925641025,1801.0,2784.0,7044.0
37.3108873076923+-121.76765925641,37.4721443506494+-122.218101215133,653,7.0,50,37.47214435064935,-122.21810121513269,653,37.31088730769231,-121.76765925641025,2419.0,3373.0,8897.0
37.3108873076923+-121.76765925641,37.5524569479901+-121.993311722545,653,16.0,132,37.55245694799005,-121.99331172254455,653,37.31088730769231,-121.76765925641025,2063.0,4004.0,9199.0
37.3108873076923+-121.76765925641,37.6808726288574+-122.101148642758,653,17.0,36,37.68087262885738,-122.10114864275785,653,37.31088730769231,-121.76765925641025,3660.0,4992.0,10230.0
37.3108873076923+-121.76765925641,37.6933092866537+-121.859787866293,653,15.0,42,37.69330928665368,-121.85978786629323,653,37.31088730769231,-121.76765925641025,3597.0,5025.0,13147.0
37.3108873076923+-121.76765925641,37.7952590535159+-122.234542343964,653,18.0,36,37.79525905351587,-122.23454234396391,653,37.31088730769231,-121.76765925641025,4404.0,5720.0,11547.0
37.310941+-121.833563,37.2504822831612+-121.839468711676,576,13.0,147,37.25048228316124,-121.83946871167593,576,37.310941,-121.83356299999998,727.0,1535.0,3342.0
37.310941+-121.833563,37.3010931597673+-121.989369051801,576,10.0,140,37.301093159767284,-121.98936905180129,576,37.310941,-121.83356299999998,932.0,1865.0,4600.0
37.310941+-121.833563,37.4088246971407+-122.110194527652,576,8.0,60,37.40882469714071,-122.11019452765237,576,37.310941,-121.83356299999998,1315.0,2129.0,6285.0
37.310941+-121.833563,37.5524569479901+-121.993311722545,576,16.0,52,37.55245694799005,-121.99331172254455,576,37.310941,-121.83356299999998,1591.0,3189.0,5945.0
37.3109983396226+-122.036896981132,37.3207019697235+-121.904550622856,491,11.0,94,37.32070196972349,-121.90455062285614,491,37.31099833962264,-122.03689698113207,1205.0,2969.0,4186.0
37.3109983396226+-122.036896981132,37.3861960858995+-121.866317929335,491,12.0,40,37.38619608589951,-121.8663179293355,491,37.31099833962264,-122.03689698113207,1840.0,3135.0,7445.0
37.3109983396226+-122.036896981132,37.4088246971407+-122.110194527652,491,8.0,89,37.40882469714071,-122.11019452765237,491,37.31099833962264,-122.03689698113207,962.0,1763.0,3676.0
37.3130383882979+-121.975033457447,37.2504822831612+-121.839468711676,472,13.0,65,37.25048228316124,-121.83946871167593,472,37.313038388297876,-121.97503345744681,1147.0,2222.0,4584.0
37.3130383882979+-121.975033457447,37.3861960858995+-121.866317929335,472,12.0,123,37.38619608589951,-121.8663179293355,472,37.313038388297876,-121.97503345744681,1159.0,3404.0,5938.0
37.3130383882979+-121.975033457447,37.4088246971407+-122.110194527652,472,8.0,122,37.40882469714071,-122.11019452765237,472,37.313038388297876,-121.97503345744681,1131.0,1984.0,4945.0
37.3130383882979+-121.975033457447,37.4721443506494+-122.218101215133,472,7.0,55,37.47214435064935,-122.21810121513269,472,37.313038388297876,-121.97503345744681,1608.0,2338.0,7908.0
37.3130383882979+-121.975033457447,37.5524569479901+-121.993311722545,472,16.0,49,37.55245694799005,-121.99331172254455,472,37.313038388297876,-121.97503345744681,1970.0,4090.0,7020.0
37.3143688271028+-121.935525488318,37.2504822831612+-121.839468711676,534,13.0,82,37.25048228316124,-121.83946871167593,534,37.314368827102804,-121.93552548831775,961.0,2261.0,3836.0
37.3143688271028+-121.935525488318,37.3861960858995+-121.866317929335,534,12.0,132,37.38619608589951,-121.8663179293355,534,37.314368827102804,-121.93552548831775,921.0,2112.0,3082.0
37.3143688271028+-121.935525488318,37.4088246971407+-122.110194527652,534,8.0,61,37.40882469714071,-122.11019452765237,534,37.314368827102804,-121.93552548831775,1212.0,1980.0,4577.0
37.3143688271028+-121.935525488318,37.4721443506494+-122.218101215133,534,7.0,36,37.47214435064935,-122.21810121513269,534,37.314368827102804,-121.93552548831775,1882.0,2339.0,7202.0
37.3143688271028+-121.935525488318,37.5524569479901+-121.993311722545,534,16.0,48,37.55245694799005,-121.99331172254455,534,37.314368827102804,-121.93552548831775,1861.0,3785.0,5644.0
37.3146943333333+-121.8997406,37.2504822831612+-121.839468711676,559,13.0,84,37.25048228316124,-121.83946871167593,559,37.314694333333335,-121.8997406,657.0,1432.0,2766.0
37.3146943333333+-121.8997406,37.3861960858995+-121.866317929335,559,12.0,156,37.38619608589951,-121.8663179293355,559,37.314694333333335,-121.8997406,651.0,1262.0,4065.0
37.3146943333333+-121.8997406,37.4088246971407+-122.110194527652,559,8.0,54,37.40882469714071,-122.11019452765237,559,37.314694333333335,-121.8997406,1267.0,2193.0,4057.0
37.3146943333333+-121.8997406,37.5524569479901+-121.993311722545,559,16.0,38,37.55245694799005,-121.99331172254455,559,37.314694333333335,-121.8997406,1854.0,3248.0,5648.0
37.3151435176471+-121.9817632,37.2504822831612+-121.839468711676,477,13.0,46,37.25048228316124,-121.83946871167593,477,37.31514351764706,-121.9817632,1255.0,2451.0,4805.0
37.3151435176471+-121.9817632,37.3861960858995+-121.866317929335,477,12.0,116,37.38619608589951,-121.8663179293355,477,37.31514351764706,-121.9817632,1174.0,2856.0,5001.0
37.3151435176471+-121.9817632,37.4088246971407+-122.110194527652,477,8.0,125,37.40882469714071,-122.11019452765237,477,37.31514351764706,-121.9817632,1125.0,2071.0,5060.0
37.3151435176471+-121.9817632,37.4721443506494+-122.218101215133,477,7.0,47,37.47214435064935,-122.21810121513269,477,37.31514351764706,-121.9817632,1664.0,2326.0,8083.0
37.3151435176471+-121.9817632,37.5524569479901+-121.993311722545,477,16.0,42,37.55245694799005,-121.99331172254455,477,37.31514351764706,-121.9817632,2006.0,3871.0,6843.0
37.3153107647059+-121.948729764706,37.2504822831612+-121.839468711676,467,13.0,62,37.25048228316124,-121.83946871167593,467,37.315310764705885,-121.94872976470589,1002.0,2145.0,3750.0
37.3153107647059+-121.948729764706,37.3861960858995+-121.866317929335,467,12.0,107,37.38619608589951,-121.8663179293355,467,37.315310764705885,-121.94872976470589,998.0,2260.0,4684.0
37.3153107647059+-121.948729764706,37.4088246971407+-122.110194527652,467,8.0,62,37.40882469714071,-122.11019452765237,467,37.315310764705885,-121.94872976470589,1056.0,1859.0,4431.0
37.3156245037594+-121.841468488722,37.0576792159091+-121.60403909517,578,14.0,45,37.05767921590909,-121.60403909517045,578,37.315624503759395,-121.8414684887218,1947.0,1967.0,6603.0
37.3156245037594+-121.841468488722,37.2504822831612+-121.839468711676,578,13.0,180,37.25048228316124,-121.83946871167593,578,37.315624503759395,-121.8414684887218,750.0,1334.0,3592.0
37.3156245037594+-121.841468488722,37.4088246971407+-122.110194527652,578,8.0,106,37.40882469714071,-122.11019452765237,578,37.315624503759395,-121.8414684887218,1362.0,2291.0,6274.0
37.3156245037594+-121.841468488722,37.4721443506494+-122.218101215133,578,7.0,47,37.47214435064935,-122.21810121513269,578,37.315624503759395,-121.8414684887218,2273.0,2923.0,6880.0
37.3156245037594+-121.841468488722,37.5524569479901+-121.993311722545,578,16.0,86,37.55245694799005,-121.99331172254455,578,37.315624503759395,-121.8414684887218,1627.0,3295.0,5934.0
