,HomeTAZfactor,superD_dest,taz_driving,taz_transit,commuter_count,home_lat,home_lon,dest_lat,dest_lon,line,geometry
9324,1046,17.0,34.0,88.0,22,37.91517,-122.2972011060606,37.68087262885739,-122.10114864275783,"LINESTRING (-122.2972011060606 37.91517, -122.1011486427578 37.68087262885739)","LINESTRING (-122.2972011060606 37.91517, -122.1011486427578 37.68087262885739)"
9325,1046,18.0,33.0,69.0,151,37.91517,-122.2972011060606,37.79525905351587,-122.23454234396392,"LINESTRING (-122.2972011060606 37.91517, -122.2345423439639 37.79525905351587)","LINESTRING (-122.2972011060606 37.91517, -122.2345423439639 37.79525905351587)"
9326,1046,19.0,18.0,40.0,171,37.91517,-122.2972011060606,37.863146545884405,-122.2741572229422,"LINESTRING (-122.2972011060606 37.91517, -122.2741572229422 37.8631465458844)","LINESTRING (-122.2972011060606 37.91517, -122.2741572229422 37.8631465458844)"
9327,1046,20.0,23.0,104.0,165,37.91517,-122.2972011060606,37.95530967448472,-122.30572557462686,"LINESTRING (-122.2972011060606 37.91517, -122.3057255746269 37.95530967448472)","LINESTRING (-122.2972011060606 37.91517, -122.3057255746269 37.95530967448472)"
9328,1046,22.0,33.0,93.0,21,37.91517,-122.2972011060606,37.899888014241476,-122.07315348823528,"LINESTRING (-122.2972011060606 37.91517, -122.0731534882353 37.89988801424148)","LINESTRING (-122.2972011060606 37.91517, -122.0731534882353 37.89988801424148)"
9329,1047,1.0,43.0,59.0,84,37.914099924369744,-122.3099102857143,37.78871765471821,-122.4090009205355,"LINESTRING (-122.3099102857143 37.91409992436974, -122.4090009205355 37.78871765471821)","LINESTRING (-122.3099102857143 37.91409992436974, -122.4090009205355 37.78871765471821)"
9330,1047,2.0,36.0,90.0,24,37.914099924369744,-122.3099102857143,37.784944918887184,-122.44528827456274,"LINESTRING (-122.3099102857143 37.91409992436974, -122.4452882745627 37.78494491888718)","LINESTRING (-122.3099102857143 37.91409992436974, -122.4452882745627 37.78494491888718)"
9331,1047,3.0,32.0,76.0,33,37.914099924369744,-122.3099102857143,37.75073743885415,-122.42052814221316,"LINESTRING (-122.3099102857143 37.91409992436974, -122.4205281422132 37.75073743885415)","LINESTRING (-122.3099102857143 37.91409992436974, -122.4205281422132 37.75073743885415)"
9332,1047,17.0,31.0,93.0,24,37.914099924369744,-122.3099102857143,37.68087262885739,-122.10114864275783,"LINESTRING (-122.3099102857143 37.91409992436974, -122.1011486427578 37.68087262885739)","LINESTRING (-122.3099102857143 37.91409992436974, -122.1011486427578 37.68087262885739)"
9333,1047,18.0,30.0,62.0,128,37.914099924369744,-122.3099102857143,37.79525905351587,-122.23454234396392,"LINESTRING (-122.3099102857143 37.91409992436974, -122.2345423439639 37.79525905351587)","LINESTRING (-122.3099102857143 37.91409992436974, -122.2345423439639 37.79525905351587)"
9334,1047,19.0,16.0,59.0,216,37.91409992,-122.30991029999998,37.863146545884405,-122.2741572229422,"LINESTRING (-122.3099103 37.91409992, -122.2741572229422 37.8631465458844)","LINESTRING (-122.3099103 37.91409992, -122.2741572229422 37.8631465458844)"
9335,1047,20.0,13.0,78.0,276,37.91409992,-122.30991029999998,37.95530967448472,-122.30572557462686,"LINESTRING (-122.3099103 37.91409992, -122.3057255746269 37.95530967448472)","LINESTRING (-122.3099103 37.91409992, -122.3057255746269 37.95530967448472)"
9336,1047,22.0,33.0,95.0,20,37.914099924369744,-122.3099102857143,37.899888014241476,-122.07315348823528,"LINESTRING (-122.3099102857143 37.91409992436974, -122.0731534882353 37.89988801424148)","LINESTRING (-122.3099102857143 37.91409992436974, -122.0731534882353 37.89988801424148)"
9337,1048,1.0,45.0,51.0,114,37.90932765853659,-122.3059892195122,37.78871765471821,-122.4090009205355,"LINESTRING (-122.3059892195122 37.90932765853659, -122.4090009205355 37.78871765471821)","LINESTRING (-122.3059892195122 37.90932765853659, -122.4090009205355 37.78871765471821)"
9338,1048,2.0,37.0,79.0,26,37.90932765853659,-122.3059892195122,37.784944918887184,-122.44528827456274,"LINESTRING (-122.3059892195122 37.90932765853659, -122.4452882745627 37.78494491888718)","LINESTRING (-122.3059892195122 37.90932765853659, -122.4452882745627 37.78494491888718)"
9339,1048,3.0,33.0,55.0,31,37.90932765853659,-122.3059892195122,37.75073743885415,-122.42052814221316,"LINESTRING (-122.3059892195122 37.90932765853659, -122.4205281422132 37.75073743885415)","LINESTRING (-122.3059892195122 37.90932765853659, -122.4205281422132 37.75073743885415)"
9340,1048,17.0,32.0,82.0,20,37.90932765853659,-122.3059892195122,37.68087262885739,-122.10114864275783,"LINESTRING (-122.3059892195122 37.90932765853659, -122.1011486427578 37.68087262885739)","LINESTRING (-122.3059892195122 37.90932765853659, -122.1011486427578 37.68087262885739)"
9341,1048,18.0,31.0,63.0,137,37.90932765853659,-122.3059892195122,37.79525905351587,-122.23454234396392,"LINESTRING (-122.3059892195122 37.90932765853659, -122.2345423439639 37.79525905351587)","LINESTRING (-122.3059892195122 37.90932765853659, -122.2345423439639 37.79525905351587)"
9342,1048,19.0,16.0,34.0,269,37.90932766,-122.3059892,37.863146545884405,-122.2741572229422,"LINESTRING (-122.3059892 37.90932766, -122.2741572229422 37.8631465458844)","LINESTRING (-122.3059892 37.90932766, -122.2741572229422 37.8631465458844)"
9343,1048,20.0,13.0,73.0,239,37.90932766,-122.3059892,37.95530967448472,-122.30572557462686,"LINESTRING (-122.3059892 37.90932766, -122.3057255746269 37.95530967448472)","LINESTRING (-122.3059892 37.90932766, -122.3057255746269 37.95530967448472)"
9344,1048,22.0,33.0,87.0,25,37.90932765853659,-122.3059892195122,37.899888014241476,-122.07315348823528,"LINESTRING (-122.3059892195122 37.90932765853659, -122.0731534882353 37.89988801424148)","LINESTRING (-122.3059892195122 37.90932765853659, -122.0731534882353 37.89988801424148)"
9345,1049,1.0,35.0,59.0,215,37.90851169,-122.311903,37.78871765471821,-122.4090009205355,"LINESTRING (-122.311903 37.90851169, -122.4090009205355 37.78871765471821)","LINESTRING (-122.311903 37.90851169, -122.4090009205355 37.78871765471821)"
9346,1049,2.0,38.0,77.0,52,37.908511692307684,-122.311903,37.784944918887184,-122.44528827456274,"LINESTRING (-122.311903 37.90851169230768, -122.4452882745627 37.78494491888718)","LINESTRING (-122.311903 37.90851169230768, -122.4452882745627 37.78494491888718)"
9347,1049,3.0,41.0,62.0,72,37.908511692307684,-122.311903,37.75073743885415,-122.42052814221316,"LINESTRING (-122.311903 37.90851169230768, -122.4205281422132 37.75073743885415)","LINESTRING (-122.311903 37.90851169230768, -122.4205281422132 37.75073743885415)"
9348,1049,5.0,37.0,97.0,30,37.908511692307684,-122.311903,37.65355542190556,-122.44983365772562,"LINESTRING (-122.311903 37.90851169230768, -122.4498336577256 37.65355542190556)","LINESTRING (-122.311903 37.90851169230768, -122.4498336577256 37.65355542190556)"
9349,1049,15.0,48.0,129.0,23,37.908511692307684,-122.311903,37.69330928665368,-121.85978786629325,"LINESTRING (-122.311903 37.90851169230768, -121.8597878662932 37.69330928665368)","LINESTRING (-122.311903 37.90851169230768, -121.8597878662932 37.69330928665368)"
9350,1049,16.0,48.0,107.0,23,37.908511692307684,-122.311903,37.552456947990045,-121.99331172254456,"LINESTRING (-122.311903 37.90851169230768, -121.9933117225446 37.55245694799004)","LINESTRING (-122.311903 37.90851169230768, -121.9933117225446 37.55245694799004)"
9351,1049,17.0,38.0,90.0,43,37.908511692307684,-122.311903,37.68087262885739,-122.10114864275783,"LINESTRING (-122.311903 37.90851169230768, -122.1011486427578 37.68087262885739)","LINESTRING (-122.311903 37.90851169230768, -122.1011486427578 37.68087262885739)"
9352,1049,18.0,20.0,71.0,273,37.90851169,-122.311903,37.79525905351587,-122.23454234396392,"LINESTRING (-122.311903 37.90851169, -122.2345423439639 37.79525905351587)","LINESTRING (-122.311903 37.90851169, -122.2345423439639 37.79525905351587)"
9353,1049,19.0,14.0,45.0,419,37.90851169,-122.311903,37.863146545884405,-122.2741572229422,"LINESTRING (-122.311903 37.90851169, -122.2741572229422 37.8631465458844)","LINESTRING (-122.311903 37.90851169, -122.2741572229422 37.8631465458844)"
9354,1049,20.0,12.0,77.0,552,37.90851169,-122.311903,37.95530967448472,-122.30572557462686,"LINESTRING (-122.311903 37.90851169, -122.3057255746269 37.95530967448472)","LINESTRING (-122.311903 37.90851169, -122.3057255746269 37.95530967448472)"
9355,1049,21.0,30.0,106.0,20,37.908511692307684,-122.311903,37.97083261782925,-122.04868321114999,"LINESTRING (-122.311903 37.90851169230768, -122.04868321115 37.97083261782925)","LINESTRING (-122.311903 37.90851169230768, -122.04868321115 37.97083261782925)"
9356,1049,22.0,47.0,75.0,41,37.908511692307684,-122.311903,37.899888014241476,-122.07315348823528,"LINESTRING (-122.311903 37.90851169230768, -122.0731534882353 37.89988801424148)","LINESTRING (-122.311903 37.90851169230768, -122.0731534882353 37.89988801424148)"
9357,1049,33.0,23.0,99.0,38,37.908511692307684,-122.311903,37.99514679960448,-122.55327316018456,"LINESTRING (-122.311903 37.90851169230768, -122.5532731601846 37.99514679960448)","LINESTRING (-122.311903 37.90851169230768, -122.5532731601846 37.99514679960448)"
9358,1049,34.0,23.0,97.0,28,37.908511692307684,-122.311903,37.90157963846768,-122.51226771308859,"LINESTRING (-122.311903 37.90851169230768, -122.5122677130886 37.90157963846768)","LINESTRING (-122.311903 37.90851169230768, -122.5122677130886 37.90157963846768)"
9359,1050,1.0,35.0,66.0,258,37.91328370000001,-122.32077520000001,37.78871765471821,-122.4090009205355,"LINESTRING (-122.3207752 37.91328370000001, -122.4090009205355 37.78871765471821)","LINESTRING (-122.3207752 37.91328370000001, -122.4090009205355 37.78871765471821)"
9360,1050,2.0,37.0,77.0,44,37.91328370270271,-122.3207751891892,37.784944918887184,-122.44528827456274,"LINESTRING (-122.3207751891892 37.91328370270271, -122.4452882745627 37.78494491888718)","LINESTRING (-122.3207751891892 37.91328370270271, -122.4452882745627 37.78494491888718)"
9361,1050,3.0,41.0,64.0,80,37.91328370270271,-122.3207751891892,37.75073743885415,-122.42052814221316,"LINESTRING (-122.3207751891892 37.91328370270271, -122.4205281422132 37.75073743885415)","LINESTRING (-122.3207751891892 37.91328370270271, -122.4205281422132 37.75073743885415)"
9362,1050,5.0,46.0,98.0,48,37.91328370270271,-122.3207751891892,37.65355542190556,-122.44983365772562,"LINESTRING (-122.3207751891892 37.91328370270271, -122.4498336577256 37.65355542190556)","LINESTRING (-122.3207751891892 37.91328370270271, -122.4498336577256 37.65355542190556)"
9363,1050,15.0,47.0,135.0,27,37.91328370270271,-122.3207751891892,37.69330928665368,-121.85978786629325,"LINESTRING (-122.3207751891892 37.91328370270271, -121.8597878662932 37.69330928665368)","LINESTRING (-122.3207751891892 37.91328370270271, -121.8597878662932 37.69330928665368)"
9364,1050,16.0,48.0,113.0,27,37.91328370270271,-122.3207751891892,37.552456947990045,-121.99331172254456,"LINESTRING (-122.3207751891892 37.91328370270271, -121.9933117225446 37.55245694799004)","LINESTRING (-122.3207751891892 37.91328370270271, -121.9933117225446 37.55245694799004)"
9365,1050,17.0,39.0,89.0,68,37.91328370270271,-122.3207751891892,37.68087262885739,-122.10114864275783,"LINESTRING (-122.3207751891892 37.91328370270271, -122.1011486427578 37.68087262885739)","LINESTRING (-122.3207751891892 37.91328370270271, -122.1011486427578 37.68087262885739)"
9366,1050,18.0,20.0,77.0,255,37.91328370000001,-122.32077520000001,37.79525905351587,-122.23454234396392,"LINESTRING (-122.3207752 37.91328370000001, -122.2345423439639 37.79525905351587)","LINESTRING (-122.3207752 37.91328370000001, -122.2345423439639 37.79525905351587)"
9367,1050,19.0,14.0,45.0,472,37.91328370000001,-122.32077520000001,37.863146545884405,-122.2741572229422,"LINESTRING (-122.3207752 37.91328370000001, -122.2741572229422 37.8631465458844)","LINESTRING (-122.3207752 37.91328370000001, -122.2741572229422 37.8631465458844)"
9368,1050,20.0,12.0,76.0,1135,37.91328370000001,-122.32077520000001,37.95530967448472,-122.30572557462686,"LINESTRING (-122.3207752 37.91328370000001, -122.3057255746269 37.95530967448472)","LINESTRING (-122.3207752 37.91328370000001, -122.3057255746269 37.95530967448472)"
9369,1050,21.0,31.0,112.0,28,37.91328370270271,-122.3207751891892,37.97083261782925,-122.04868321114999,"LINESTRING (-122.3207751891892 37.91328370270271, -122.04868321115 37.97083261782925)","LINESTRING (-122.3207751891892 37.91328370270271, -122.04868321115 37.97083261782925)"
9370,1050,22.0,46.0,82.0,37,37.91328370270271,-122.3207751891892,37.899888014241476,-122.07315348823528,"LINESTRING (-122.3207751891892 37.91328370270271, -122.0731534882353 37.89988801424148)","LINESTRING (-122.3207751891892 37.91328370270271, -122.0731534882353 37.89988801424148)"
9371,1050,23.0,45.0,127.0,27,37.91328370270271,-122.3207751891892,37.77613766219008,-121.94246190754131,"LINESTRING (-122.3207751891892 37.91328370270271, -121.9424619075413 37.77613766219008)","LINESTRING (-122.3207751891892 37.91328370270271, -121.9424619075413 37.77613766219008)"
9372,1050,33.0,21.0,97.0,32,37.91328370270271,-122.3207751891892,37.99514679960448,-122.55327316018456,"LINESTRING (-122.3207751891892 37.91328370270271, -122.5532731601846 37.99514679960448)","LINESTRING (-122.3207751891892 37.91328370270271, -122.5532731601846 37.99514679960448)"
9373,1050,34.0,21.0,97.0,27,37.91328370270271,-122.3207751891892,37.90157963846768,-122.51226771308859,"LINESTRING (-122.3207751891892 37.91328370270271, -122.5122677130886 37.90157963846768)","LINESTRING (-122.3207751891892 37.91328370270271, -122.5122677130886 37.90157963846768)"
9374,1051,1.0,44.0,49.0,117,37.921624111111115,-122.31375877777779,37.78871765471821,-122.4090009205355,"LINESTRING (-122.3137587777778 37.92162411111111, -122.4090009205355 37.78871765471821)","LINESTRING (-122.3137587777778 37.92162411111111, -122.4090009205355 37.78871765471821)"
9375,1051,2.0,36.0,72.0,29,37.921624111111115,-122.31375877777779,37.784944918887184,-122.44528827456274,"LINESTRING (-122.3137587777778 37.92162411111111, -122.4452882745627 37.78494491888718)","LINESTRING (-122.3137587777778 37.92162411111111, -122.4452882745627 37.78494491888718)"
9376,1051,3.0,41.0,51.0,48,37.921624111111115,-122.31375877777779,37.75073743885415,-122.42052814221316,"LINESTRING (-122.3137587777778 37.92162411111111, -122.4205281422132 37.75073743885415)","LINESTRING (-122.3137587777778 37.92162411111111, -122.4205281422132 37.75073743885415)"
9377,1051,5.0,38.0,86.0,23,37.921624111111115,-122.31375877777779,37.65355542190556,-122.44983365772562,"LINESTRING (-122.3137587777778 37.92162411111111, -122.4498336577256 37.65355542190556)","LINESTRING (-122.3137587777778 37.92162411111111, -122.4498336577256 37.65355542190556)"
9378,1051,17.0,31.0,84.0,32,37.921624111111115,-122.31375877777779,37.68087262885739,-122.10114864275783,"LINESTRING (-122.3137587777778 37.92162411111111, -122.1011486427578 37.68087262885739)","LINESTRING (-122.3137587777778 37.92162411111111, -122.1011486427578 37.68087262885739)"
9379,1051,18.0,30.0,57.0,156,37.921624111111115,-122.31375877777779,37.79525905351587,-122.23454234396392,"LINESTRING (-122.3137587777778 37.92162411111111, -122.2345423439639 37.79525905351587)","LINESTRING (-122.3137587777778 37.92162411111111, -122.2345423439639 37.79525905351587)"
9380,1051,19.0,16.0,31.0,253,37.92162411,-122.3137588,37.863146545884405,-122.2741572229422,"LINESTRING (-122.3137588 37.92162411, -122.2741572229422 37.8631465458844)","LINESTRING (-122.3137588 37.92162411, -122.2741572229422 37.8631465458844)"
9381,1051,20.0,13.0,63.0,419,37.92162411,-122.3137588,37.95530967448472,-122.30572557462686,"LINESTRING (-122.3137588 37.92162411, -122.3057255746269 37.95530967448472)","LINESTRING (-122.3137588 37.92162411, -122.3057255746269 37.95530967448472)"
9382,1051,22.0,31.0,84.0,25,37.921624111111115,-122.31375877777779,37.899888014241476,-122.07315348823528,"LINESTRING (-122.3137587777778 37.92162411111111, -122.0731534882353 37.89988801424148)","LINESTRING (-122.3137587777778 37.92162411111111, -122.0731534882353 37.89988801424148)"
9383,1051,33.0,24.0,86.0,29,37.921624111111115,-122.31375877777779,37.99514679960448,-122.55327316018456,"LINESTRING (-122.3137587777778 37.92162411111111, -122.5532731601846 37.99514679960448)","LINESTRING (-122.3137587777778 37.92162411111111, -122.5532731601846 37.99514679960448)"
9384,1051,34.0,24.0,86.0,20,37.921624111111115,-122.31375877777779,37.90157963846768,-122.51226771308859,"LINESTRING (-122.3137587777778 37.92162411111111, -122.5122677130886 37.90157963846768)","LINESTRING (-122.3137587777778 37.92162411111111, -122.5122677130886 37.90157963846768)"
9385,1052,1.0,43.0,52.0,54,37.92792633333333,-122.30982011111112,37.78871765471821,-122.4090009205355,"LINESTRING (-122.3098201111111 37.92792633333333, -122.4090009205355 37.78871765471821)","LINESTRING (-122.3098201111111 37.92792633333333, -122.4090009205355 37.78871765471821)"
9386,1052,18.0,29.0,60.0,73,37.92792633333333,-122.30982011111112,37.79525905351587,-122.23454234396392,"LINESTRING (-122.3098201111111 37.92792633333333, -122.2345423439639 37.79525905351587)","LINESTRING (-122.3098201111111 37.92792633333333, -122.2345423439639 37.79525905351587)"
9387,1052,19.0,19.0,34.0,83,37.92792633333333,-122.30982011111112,37.863146545884405,-122.2741572229422,"LINESTRING (-122.3098201111111 37.92792633333333, -122.2741572229422 37.8631465458844)","LINESTRING (-122.3098201111111 37.92792633333333, -122.2741572229422 37.8631465458844)"
9388,1052,20.0,17.0,66.0,170,37.92792633333333,-122.30982011111112,37.95530967448472,-122.30572557462686,"LINESTRING (-122.3098201111111 37.92792633333333, -122.3057255746269 37.95530967448472)","LINESTRING (-122.3098201111111 37.92792633333333, -122.3057255746269 37.95530967448472)"
9389,1053,1.0,47.0,58.0,128,37.93374243478261,-122.31381930434785,37.78871765471821,-122.4090009205355,"LINESTRING (-122.3138193043478 37.93374243478261, -122.4090009205355 37.78871765471821)","LINESTRING (-122.3138193043478 37.93374243478261, -122.4090009205355 37.78871765471821)"
9390,1053,2.0,40.0,85.0,24,37.93374243478261,-122.31381930434785,37.784944918887184,-122.44528827456274,"LINESTRING (-122.3138193043478 37.93374243478261, -122.4452882745627 37.78494491888718)","LINESTRING (-122.3138193043478 37.93374243478261, -122.4452882745627 37.78494491888718)"
9391,1053,3.0,41.0,60.0,36,37.93374243478261,-122.31381930434785,37.75073743885415,-122.42052814221316,"LINESTRING (-122.3138193043478 37.93374243478261, -122.4205281422132 37.75073743885415)","LINESTRING (-122.3138193043478 37.93374243478261, -122.4205281422132 37.75073743885415)"
9392,1053,5.0,41.0,95.0,29,37.93374243478261,-122.31381930434785,37.65355542190556,-122.44983365772562,"LINESTRING (-122.3138193043478 37.93374243478261, -122.4498336577256 37.65355542190556)","LINESTRING (-122.3138193043478 37.93374243478261, -122.4498336577256 37.65355542190556)"
9393,1053,17.0,34.0,88.0,31,37.93374243478261,-122.31381930434785,37.68087262885739,-122.10114864275783,"LINESTRING (-122.3138193043478 37.93374243478261, -122.1011486427578 37.68087262885739)","LINESTRING (-122.3138193043478 37.93374243478261, -122.1011486427578 37.68087262885739)"
9394,1053,18.0,33.0,69.0,163,37.93374243478261,-122.31381930434785,37.79525905351587,-122.23454234396392,"LINESTRING (-122.3138193043478 37.93374243478261, -122.2345423439639 37.79525905351587)","LINESTRING (-122.3138193043478 37.93374243478261, -122.2345423439639 37.79525905351587)"
9395,1053,19.0,19.0,40.0,247,37.93374243,-122.31381929999999,37.863146545884405,-122.2741572229422,"LINESTRING (-122.3138193 37.93374243, -122.2741572229422 37.8631465458844)","LINESTRING (-122.3138193 37.93374243, -122.2741572229422 37.8631465458844)"
9396,1053,20.0,12.0,69.0,527,37.93374243,-122.31381929999999,37.95530967448472,-122.30572557462686,"LINESTRING (-122.3138193 37.93374243, -122.3057255746269 37.95530967448472)","LINESTRING (-122.3138193 37.93374243, -122.3057255746269 37.95530967448472)"
9397,1053,21.0,29.0,104.0,26,37.93374243478261,-122.31381930434785,37.97083261782925,-122.04868321114999,"LINESTRING (-122.3138193043478 37.93374243478261, -122.04868321115 37.97083261782925)","LINESTRING (-122.3138193043478 37.93374243478261, -122.04868321115 37.97083261782925)"
9398,1053,22.0,31.0,94.0,33,37.93374243478261,-122.31381930434785,37.899888014241476,-122.07315348823528,"LINESTRING (-122.3138193043478 37.93374243478261, -122.0731534882353 37.89988801424148)","LINESTRING (-122.3138193043478 37.93374243478261, -122.0731534882353 37.89988801424148)"
9399,1053,25.0,22.0,84.0,22,37.93374243478261,-122.31381930434785,38.10628182292994,-122.22980007685776,"LINESTRING (-122.3138193043478 37.93374243478261, -122.2298000768578 38.10628182292994)","LINESTRING (-122.3138193043478 37.93374243478261, -122.2298000768578 38.10628182292994)"
9400,1053,33.0,28.0,111.0,23,37.93374243478261,-122.31381930434785,37.99514679960448,-122.55327316018456,"LINESTRING (-122.3138193043478 37.93374243478261, -122.5532731601846 37.99514679960448)","LINESTRING (-122.3138193043478 37.93374243478261, -122.5532731601846 37.99514679960448)"
9401,1054,1.0,45.0,67.0,108,37.940886142857146,-122.32211799999999,37.78871765471821,-122.4090009205355,"LINESTRING (-122.322118 37.94088614285715, -122.4090009205355 37.78871765471821)","LINESTRING (-122.322118 37.94088614285715, -122.4090009205355 37.78871765471821)"
9402,1054,2.0,37.0,94.0,25,37.940886142857146,-122.32211799999999,37.784944918887184,-122.44528827456274,"LINESTRING (-122.322118 37.94088614285715, -122.4452882745627 37.78494491888718)","LINESTRING (-122.322118 37.94088614285715, -122.4452882745627 37.78494491888718)"
9403,1054,3.0,32.0,70.0,34,37.940886142857146,-122.32211799999999,37.75073743885415,-122.42052814221316,"LINESTRING (-122.322118 37.94088614285715, -122.4205281422132 37.75073743885415)","LINESTRING (-122.322118 37.94088614285715, -122.4205281422132 37.75073743885415)"
9404,1054,17.0,32.0,97.0,26,37.940886142857146,-122.32211799999999,37.68087262885739,-122.10114864275783,"LINESTRING (-122.322118 37.94088614285715, -122.1011486427578 37.68087262885739)","LINESTRING (-122.322118 37.94088614285715, -122.1011486427578 37.68087262885739)"
9405,1054,18.0,30.0,75.0,122,37.940886142857146,-122.32211799999999,37.79525905351587,-122.23454234396392,"LINESTRING (-122.322118 37.94088614285715, -122.2345423439639 37.79525905351587)","LINESTRING (-122.322118 37.94088614285715, -122.2345423439639 37.79525905351587)"
9406,1054,19.0,16.0,49.0,153,37.940886142857146,-122.32211799999999,37.863146545884405,-122.2741572229422,"LINESTRING (-122.322118 37.94088614285715, -122.2741572229422 37.8631465458844)","LINESTRING (-122.322118 37.94088614285715, -122.2741572229422 37.8631465458844)"
9407,1054,20.0,10.0,65.0,567,37.94088614,-122.32211799999999,37.95530967448472,-122.30572557462686,"LINESTRING (-122.322118 37.94088614, -122.3057255746269 37.95530967448472)","LINESTRING (-122.322118 37.94088614, -122.3057255746269 37.95530967448472)"
9408,1054,33.0,25.0,132.0,21,37.940886142857146,-122.32211799999999,37.99514679960448,-122.55327316018456,"LINESTRING (-122.322118 37.94088614285715, -122.5532731601846 37.99514679960448)","LINESTRING (-122.322118 37.94088614285715, -122.5532731601846 37.99514679960448)"
9409,1055,1.0,46.0,61.0,172,37.94019153571429,-122.33012725,37.78871765471821,-122.4090009205355,"LINESTRING (-122.33012725 37.94019153571429, -122.4090009205355 37.78871765471821)","LINESTRING (-122.33012725 37.94019153571429, -122.4090009205355 37.78871765471821)"
9410,1055,2.0,38.0,92.0,28,37.94019153571429,-122.33012725,37.784944918887184,-122.44528827456274,"LINESTRING (-122.33012725 37.94019153571429, -122.4452882745627 37.78494491888718)","LINESTRING (-122.33012725 37.94019153571429, -122.4452882745627 37.78494491888718)"
9411,1055,3.0,42.0,78.0,49,37.94019153571429,-122.33012725,37.75073743885415,-122.42052814221316,"LINESTRING (-122.33012725 37.94019153571429, -122.4205281422132 37.75073743885415)","LINESTRING (-122.33012725 37.94019153571429, -122.4205281422132 37.75073743885415)"
9412,1055,5.0,39.0,103.0,32,37.94019153571429,-122.33012725,37.65355542190556,-122.44983365772562,"LINESTRING (-122.33012725 37.94019153571429, -122.4498336577256 37.65355542190556)","LINESTRING (-122.33012725 37.94019153571429, -122.4498336577256 37.65355542190556)"
9413,1055,15.0,49.0,136.0,23,37.94019153571429,-122.33012725,37.69330928665368,-121.85978786629325,"LINESTRING (-122.33012725 37.94019153571429, -121.8597878662932 37.69330928665368)","LINESTRING (-122.33012725 37.94019153571429, -121.8597878662932 37.69330928665368)"
9414,1055,17.0,40.0,100.0,43,37.94019153571429,-122.33012725,37.68087262885739,-122.10114864275783,"LINESTRING (-122.33012725 37.94019153571429, -122.1011486427578 37.68087262885739)","LINESTRING (-122.33012725 37.94019153571429, -122.1011486427578 37.68087262885739)"
9415,1055,18.0,22.0,85.0,204,37.94019154,-122.3301273,37.79525905351587,-122.23454234396392,"LINESTRING (-122.3301273 37.94019154, -122.2345423439639 37.79525905351587)","LINESTRING (-122.3301273 37.94019154, -122.2345423439639 37.79525905351587)"
9416,1055,19.0,17.0,51.0,279,37.94019154,-122.3301273,37.863146545884405,-122.2741572229422,"LINESTRING (-122.3301273 37.94019154, -122.2741572229422 37.8631465458844)","LINESTRING (-122.3301273 37.94019154, -122.2741572229422 37.8631465458844)"
9417,1055,20.0,10.0,55.0,1026,37.94019154,-122.3301273,37.95530967448472,-122.30572557462686,"LINESTRING (-122.3301273 37.94019154, -122.3057255746269 37.95530967448472)","LINESTRING (-122.3301273 37.94019154, -122.3057255746269 37.95530967448472)"
9418,1055,21.0,27.0,110.0,27,37.94019153571429,-122.33012725,37.97083261782925,-122.04868321114999,"LINESTRING (-122.33012725 37.94019153571429, -122.04868321115 37.97083261782925)","LINESTRING (-122.33012725 37.94019153571429, -122.04868321115 37.97083261782925)"
9419,1055,22.0,30.0,101.0,30,37.94019153571429,-122.33012725,37.899888014241476,-122.07315348823528,"LINESTRING (-122.33012725 37.94019153571429, -122.0731534882353 37.89988801424148)","LINESTRING (-122.33012725 37.94019153571429, -122.0731534882353 37.89988801424148)"
9420,1055,33.0,26.0,102.0,41,37.94019153571429,-122.33012725,37.99514679960448,-122.55327316018456,"LINESTRING (-122.33012725 37.94019153571429, -122.5532731601846 37.99514679960448)","LINESTRING (-122.33012725 37.94019153571429, -122.5532731601846 37.99514679960448)"
9421,1055,34.0,25.0,111.0,24,37.94019153571429,-122.33012725,37.90157963846768,-122.51226771308859,"LINESTRING (-122.33012725 37.94019153571429, -122.5122677130886 37.90157963846768)","LINESTRING (-122.33012725 37.94019153571429, -122.5122677130886 37.90157963846768)"
9422,1056,1.0,46.0,60.0,128,37.93837125,-122.3423285,37.78871765471821,-122.4090009205355,"LINESTRING (-122.3423285 37.93837125, -122.4090009205355 37.78871765471821)","LINESTRING (-122.3423285 37.93837125, -122.4090009205355 37.78871765471821)"
9423,1056,2.0,37.0,87.0,27,37.93837125,-122.3423285,37.784944918887184,-122.44528827456274,"LINESTRING (-122.3423285 37.93837125, -122.4452882745627 37.78494491888718)","LINESTRING (-122.3423285 37.93837125, -122.4452882745627 37.78494491888718)"
9424,1056,3.0,43.0,62.0,50,37.93837125,-122.3423285,37.75073743885415,-122.42052814221316,"LINESTRING (-122.3423285 37.93837125, -122.4205281422132 37.75073743885415)","LINESTRING (-122.3423285 37.93837125, -122.4205281422132 37.75073743885415)"
9425,1056,5.0,39.0,97.0,20,37.93837125,-122.3423285,37.65355542190556,-122.44983365772562,"LINESTRING (-122.3423285 37.93837125, -122.4498336577256 37.65355542190556)","LINESTRING (-122.3423285 37.93837125, -122.4498336577256 37.65355542190556)"
9426,1056,17.0,33.0,90.0,26,37.93837125,-122.3423285,37.68087262885739,-122.10114864275783,"LINESTRING (-122.3423285 37.93837125, -122.1011486427578 37.68087262885739)","LINESTRING (-122.3423285 37.93837125, -122.1011486427578 37.68087262885739)"
